Date,Open,High,Low,Close,Volume,Adj Close
2007-01-15,69.05,69.45,68.46,68.86,70046100,58.40
2007-01-12,67.16,69.15,66.67,68.76,133772600,58.32
2007-01-11,64.38,66.37,64.38,65.47,69382500,55.53
2007-01-10,65.07,65.07,63.68,63.88,74264000,54.18
2007-01-09,65.57,66.17,65.57,65.67,26187900,55.70
2007-01-08,65.77,66.17,65.37,65.47,24228400,55.53
2007-01-05,67.16,67.36,66.17,66.57,30750100,56.46
2007-01-04,67.36,67.76,67.26,67.36,22331600,57.14
2007-01-03,67.46,68.36,67.16,67.66,42250300,57.39
2007-01-02,67.46,67.66,66.97,67.36,26160600,57.14
2007-01-01,67.16,67.16,67.16,67.16,000,56.97
2006-12-29,65.87,67.16,65.17,67.16,30842000,56.97
2006-12-28,66.17,66.47,65.77,65.77,4294967200,55.79
2006-12-27,65.67,66.27,65.67,66.07,23174600,56.04
2006-12-26,64.68,65.77,64.68,65.67,19147000,55.70
2006-12-25,65.07,65.17,64.58,64.78,4114800,54.94
2006-12-22,65.17,65.27,64.78,65.27,9464900,55.36
2006-12-21,64.48,65.37,64.48,64.58,34426600,54.77
2006-12-20,65.27,65.27,64.28,64.48,33270100,54.69
2006-12-19,65.57,65.57,64.68,64.78,36037600,54.94
2006-12-18,64.98,66.67,64.98,66.27,33787300,56.21
2006-12-15,64.68,65.17,64.18,64.58,34576100,54.77
2006-12-14,64.88,64.98,63.78,63.78,23535500,54.10
2006-12-13,64.18,64.68,63.08,64.58,39065700,54.77
2006-12-12,66.17,66.17,63.58,63.88,41868500,54.18
2006-12-11,65.07,66.27,64.88,66.17,34851800,56.12
2006-12-08,66.67,66.67,64.68,65.77,38626300,55.79
2006-12-07,67.26,67.36,66.27,66.67,35803300,56.55
2006-12-06,67.06,67.66,66.97,67.56,48703300,57.31
2006-12-05,67.06,67.16,66.17,66.57,47568000,56.46
2006-12-04,65.87,66.37,65.47,65.97,51370800,55.96
2006-12-01,65.07,66.17,64.28,66.17,70544100,56.12
2006-11-30,64.58,65.17,64.08,65.17,72877200,55.28
2006-11-29,64.08,64.38,63.08,64.18,64248600,54.44
2006-11-28,63.68,63.88,63.28,63.68,34411500,54.01
2006-11-27,63.78,64.38,63.58,64.28,43472400,54.52
2006-11-24,62.99,63.38,62.69,63.08,24587000,53.51
2006-11-23,62.99,63.38,62.79,63.18,44294600,53.59
2006-11-22,62.69,62.79,62.29,62.69,36751700,53.17
2006-11-21,59.70,62.69,59.70,62.69,44251100,53.17
2006-11-20,61.99,61.99,61.29,61.89,34553900,52.50
2006-11-17,62.19,62.49,61.69,62.09,29999700,52.66
2006-11-16,62.19,62.39,61.69,61.89,36398200,52.50
2006-11-15,61.29,61.89,61.00,61.49,52070700,52.16
2006-11-14,59.90,60.50,59.90,60.50,24168800,51.31
2006-11-13,60.20,60.30,59.60,59.70,26913100,50.64
2006-11-10,60.20,60.80,60.00,60.50,32025800,51.31
2006-11-09,60.70,61.00,60.20,60.20,42426000,51.06
2006-11-08,60.50,60.70,60.10,60.10,28746200,50.98
2006-11-07,60.70,61.00,60.20,60.30,40149400,51.14
2006-11-06,60.00,60.50,60.00,60.20,36170900,51.06
2006-11-03,59.90,61.19,59.90,60.80,59134800,51.57
2006-11-02,59.70,60.90,59.60,60.50,38137400,51.31
2006-11-01,61.09,61.19,59.80,59.90,53996800,50.81
2006-10-31,60.70,61.09,60.60,60.70,27527100,51.48
2006-10-30,61.19,61.39,60.40,60.40,59924700,51.23
2006-10-27,62.09,62.59,61.89,62.19,37941500,52.75
2006-10-26,62.19,62.79,61.19,61.19,33085300,51.90
2006-10-25,62.59,62.59,61.69,61.99,38935400,52.58
2006-10-24,61.39,62.89,61.39,62.69,52696900,53.17
2006-10-23,60.70,61.19,60.60,60.90,12871700,51.65
2006-10-20,60.90,61.59,60.90,61.49,19705500,52.16
2006-10-19,61.00,61.49,60.50,60.70,38311200,51.48
2006-10-18,61.79,62.09,61.19,61.69,36717400,52.33
2006-10-17,63.68,63.88,62.49,62.59,38080900,53.09
2006-10-16,63.68,64.88,62.99,64.68,80004000,54.86
2006-10-13,61.49,63.08,61.49,62.89,77827400,53.34
2006-10-12,60.70,60.80,60.30,60.70,31324800,51.48
2006-10-11,60.40,60.60,60.10,60.30,37896100,51.14
2006-10-10,60.40,60.40,60.40,60.40,000,51.23
2006-10-09,60.40,60.40,60.40,60.40,000,51.23
2006-10-06,60.40,60.40,60.40,60.40,000,51.23
2006-10-05,59.30,60.50,59.30,60.40,44810700,51.23
2006-10-04,59.70,59.70,58.21,58.21,46544900,49.37
2006-10-03,59.70,60.00,59.30,59.70,31307700,50.64
2006-10-02,59.50,60.20,59.20,59.90,44461200,50.81
2006-09-29,60.30,60.40,58.91,59.40,46159100,50.39
2006-09-28,60.60,60.80,60.40,60.60,73927600,51.40
2006-09-27,60.60,60.70,60.10,60.60,35164900,51.40
2006-09-26,59.90,60.40,59.90,60.20,26007100,51.06
2006-09-25,59.40,59.70,58.91,59.40,15956300,50.39
2006-09-22,59.60,59.90,59.20,59.40,28614900,50.39
2006-09-21,60.20,60.40,59.70,60.20,33999400,51.06
2006-09-20,59.70,59.80,59.20,59.60,33863000,50.55
2006-09-19,60.20,60.60,60.00,60.20,51367800,51.06
2006-09-18,59.20,59.80,59.10,59.60,61634600,50.55
2006-09-15,58.21,58.71,57.91,58.71,42222000,49.79
2006-09-14,58.71,58.71,57.31,58.11,40527200,49.29
2006-09-13,57.51,58.11,57.31,58.11,44989500,49.29
2006-09-12,56.22,56.82,55.92,56.42,28541200,47.85
2006-09-11,56.62,57.71,55.92,56.02,36422400,47.52
2006-09-08,56.32,57.01,56.32,56.42,30660200,47.85
2006-09-07,56.52,57.01,56.52,56.82,23262800,48.19
2006-09-06,58.21,58.41,56.92,57.51,24910200,48.78
2006-09-05,59.10,59.10,58.21,58.31,14953400,49.46
2006-09-04,58.81,59.10,58.61,59.01,26721100,50.05
2006-09-01,58.01,58.61,58.01,58.51,28931100,49.63
2006-08-31,57.91,58.41,57.71,57.81,40079700,49.04
2006-08-30,57.11,57.51,56.72,57.01,26691900,48.36
2006-08-29,56.42,56.52,56.02,56.22,25924200,47.68
2006-08-28,56.72,56.72,55.62,55.92,26718100,47.43
2006-08-25,56.72,57.31,56.42,56.72,24575900,48.11
2006-08-24,56.92,57.31,56.42,56.62,36671900,48.02
2006-08-23,58.51,58.61,56.92,57.81,32236900,49.04
2006-08-22,57.71,58.51,57.71,58.51,21019600,49.63
2006-08-21,59.01,59.20,57.31,57.61,41481600,48.87
2006-08-18,59.90,60.00,59.10,59.30,57337000,50.30
2006-08-17,59.70,59.80,59.01,59.40,61926500,50.39
2006-08-16,58.51,58.91,58.21,58.71,58266200,49.79
2006-08-15,57.51,57.61,57.01,57.31,20440800,48.61
2006-08-14,57.11,57.61,57.01,57.31,25007100,48.61
2006-08-11,57.21,57.31,56.72,57.11,46637800,48.44
2006-08-10,55.52,56.72,55.52,56.52,60514500,47.94
2006-08-09,54.83,55.62,54.73,55.52,51292000,47.09
2006-08-08,54.53,55.22,54.33,55.22,21232700,46.84
2006-08-07,55.02,55.02,54.13,54.33,21827600,46.08
2006-08-04,54.83,55.12,54.33,54.63,35627500,46.33
2006-08-03,54.93,55.12,54.33,54.63,31889400,46.33
2006-08-02,54.63,54.93,54.23,54.63,21938700,46.33
2006-08-01,54.63,55.02,54.53,54.83,21090300,46.50
2006-07-31,55.02,55.22,53.93,54.53,39560600,46.25
2006-07-28,53.83,54.23,53.63,54.13,41459400,45.91
2006-07-27,53.63,54.03,53.43,53.93,52275800,45.74
2006-07-26,54.23,54.23,53.43,53.63,38676800,45.49
2006-07-25,54.03,54.23,53.23,53.53,43691600,45.41
2006-07-24,52.64,52.74,52.04,52.64,74567000,44.65
2006-07-21,55.72,55.72,54.43,54.63,42915900,46.33
2006-07-20,55.22,56.02,54.93,55.92,48013500,47.43
2006-07-19,53.93,54.43,53.53,53.53,31857100,45.41
2006-07-18,53.73,54.03,53.63,53.83,29327000,45.66
2006-07-17,54.43,54.63,53.13,53.53,56134100,45.41
2006-07-14,54.93,55.22,54.73,54.83,52139400,46.50
2006-07-13,56.32,56.52,56.02,56.02,19741900,47.52
2006-07-12,57.51,57.71,56.42,56.82,52259600,48.19
2006-07-11,56.12,56.62,55.92,56.12,26521200,47.60
2006-07-10,55.72,56.92,55.42,56.62,40939300,48.02
2006-07-07,56.82,56.92,55.92,56.62,38913100,48.02
2006-07-06,57.11,57.21,56.52,56.82,39465600,48.19
2006-07-05,58.41,58.51,57.31,57.41,23296200,48.70
2006-07-04,58.71,59.01,58.31,58.51,30772400,49.63
2006-07-03,58.21,58.51,57.91,58.21,29933000,49.37
2006-06-30,58.11,58.21,57.51,58.11,71602600,49.29
2006-06-29,55.82,56.52,55.82,56.42,51355600,47.85
2006-06-28,55.72,56.42,55.52,55.82,57044100,47.35
2006-06-27,57.11,57.71,56.52,57.11,36914300,48.44
2006-06-26,55.72,57.21,55.72,56.72,23891100,48.11
2006-06-23,56.72,56.72,55.62,56.32,28912900,47.77
2006-06-22,56.32,57.51,55.92,57.41,42246200,48.70
2006-06-21,54.43,55.22,54.33,55.02,34055900,46.67
2006-06-20,54.83,55.42,53.93,54.43,90897100,46.17
2006-06-19,57.58,57.67,57.00,57.38,67012900,45.19
2006-06-16,57.48,57.58,56.90,57.38,57470100,45.19
2006-06-15,56.71,56.80,54.78,54.87,45210000,43.21
2006-06-14,54.29,56.80,54.29,56.13,58608200,44.20
2006-06-13,55.07,55.26,54.20,54.29,54364700,42.75
2006-06-12,56.03,56.61,55.07,55.55,55577700,43.74
2006-06-09,56.03,56.90,54.97,56.51,71172100,44.50
2006-06-08,57.58,57.67,54.00,54.00,80469400,42.52
2006-06-07,58.45,58.74,58.06,58.06,33105900,45.72
2006-06-06,58.25,59.12,57.96,58.74,54547800,46.25
2006-06-05,60.57,60.76,57.96,58.35,55180300,45.95
2006-06-02,59.99,60.38,59.61,60.38,45969400,47.55
2006-06-01,59.41,59.99,58.54,59.32,46829700,46.71
2006-05-31,58.25,58.25,58.25,58.25,000,45.87
2006-05-30,58.93,59.61,58.25,58.25,58213900,45.87
2006-05-29,57.96,59.12,57.77,58.16,34179500,45.80
2006-05-26,57.96,58.54,57.29,57.48,62347100,45.26
2006-05-25,58.45,58.83,57.77,57.77,52942600,45.49
2006-05-24,59.03,59.61,58.16,58.93,58001700,46.40
2006-05-23,58.06,59.61,57.77,59.03,60121800,46.48
2006-05-22,60.57,60.67,58.64,58.74,66538500,46.25
2006-05-19,60.38,60.96,59.90,60.38,43458100,47.55
2006-05-18,60.28,60.57,59.90,60.38,56659700,47.55
2006-05-17,60.86,61.83,60.67,61.54,33219300,48.46
2006-05-16,61.15,61.63,60.19,60.28,58462500,47.47
2006-05-15,61.44,61.73,60.96,61.05,61390000,48.08
2006-05-12,62.79,63.18,62.60,62.70,56807400,49.37
2006-05-11,62.99,64.34,62.99,64.34,42778700,50.66
2006-05-10,65.21,65.21,62.89,64.24,74917200,50.59
2006-05-09,66.75,66.75,65.40,65.69,41953800,51.73
2006-05-08,67.24,67.53,66.56,67.04,41341000,52.79
2006-05-05,65.79,67.14,65.69,66.17,54735100,52.11
2006-05-04,65.69,65.69,65.11,65.21,25461700,51.35
2006-05-03,65.11,65.79,64.73,64.73,41513700,50.97
2006-05-02,64.34,65.11,64.24,64.92,52150900,51.12
2006-05-01,65.79,65.79,65.79,65.79,000,51.81
2006-04-28,65.60,66.56,64.73,65.79,46413600,51.81
2006-04-27,66.37,66.56,64.92,64.92,50601900,51.12
2006-04-26,64.53,66.85,64.34,66.66,37303600,52.49
2006-04-25,65.79,65.79,64.53,64.73,36250800,50.97
2006-04-24,66.08,66.95,65.79,65.88,41563700,51.88
2006-04-21,67.04,67.62,66.85,66.95,39273900,52.72
2006-04-20,66.85,67.62,66.85,67.53,38301200,53.17
2006-04-19,66.56,67.53,66.56,67.04,56817800,52.79
2006-04-18,65.50,65.79,64.63,65.60,29441900,51.65
2006-04-17,65.69,65.79,65.11,65.50,35017000,51.58
2006-04-14,64.73,65.69,64.34,65.69,38696500,51.73
2006-04-13,64.73,65.02,64.05,64.92,38968100,51.12
2006-04-12,62.89,65.02,62.89,64.53,55516400,50.82
2006-04-11,64.34,64.53,63.47,63.86,33744600,50.28
2006-04-10,64.53,65.11,64.15,64.73,47094000,50.97
2006-04-07,63.76,65.50,63.37,65.11,67838900,51.27
2006-04-06,62.79,63.66,62.70,63.66,65306800,50.13
2006-04-05,62.31,62.31,62.31,62.31,000,49.07
2006-04-04,62.50,62.60,61.92,62.31,26519700,49.07
2006-04-03,62.02,62.79,61.63,62.60,37535600,49.29
2006-03-31,60.86,62.60,60.86,62.02,90940100,48.84
2006-03-30,60.38,60.86,59.99,60.76,90550000,47.85
2006-03-29,58.93,59.80,58.64,59.80,46158700,47.09
2006-03-28,58.74,59.41,58.25,59.32,40880200,46.71
2006-03-27,58.54,58.64,58.16,58.25,25776900,45.87
2006-03-24,57.58,58.16,57.48,57.77,22694400,45.49
2006-03-23,57.77,58.25,57.19,57.58,39275000,45.34
2006-03-22,57.96,58.06,57.48,57.58,45975600,45.34
2006-03-21,57.96,58.74,57.87,58.45,39590200,46.02
2006-03-20,58.64,58.64,58.06,58.16,35174000,45.80
2006-03-17,58.25,58.83,57.96,58.64,42299200,46.18
2006-03-16,59.41,59.90,58.45,58.45,37708200,46.02
2006-03-15,59.41,59.90,58.83,59.03,32151900,46.48
2006-03-14,58.93,58.93,57.77,57.96,34451000,45.64
2006-03-13,59.32,59.61,58.74,59.32,18488400,46.71
2006-03-10,57.77,60.09,57.77,59.32,64990500,46.71
2006-03-09,57.00,57.87,57.00,57.77,27997900,45.49
2006-03-08,57.87,57.96,56.90,57.00,62145200,44.88
2006-03-07,58.83,58.83,58.06,58.06,37307700,45.72
2006-03-06,59.61,59.61,58.64,58.83,28314200,46.33
2006-03-03,60.47,60.47,59.32,59.70,44355900,47.01
2006-03-02,59.41,60.67,59.41,60.57,80464200,47.70
2006-03-01,58.25,58.74,57.87,58.35,57672900,45.95
2006-02-28,58.83,58.83,58.83,58.83,000,46.33
2006-02-27,58.93,58.93,58.25,58.83,45070600,46.33
2006-02-24,58.74,59.22,58.25,58.93,46491600,46.40
2006-02-23,59.61,59.70,58.45,58.74,43240600,46.25
2006-02-22,60.28,60.57,59.22,59.80,37338900,47.09
2006-02-21,60.76,61.05,59.90,59.99,32816700,47.24
2006-02-20,59.41,60.57,59.32,60.57,23403900,47.70
2006-02-17,60.38,60.76,59.51,59.61,33106900,46.94
2006-02-16,59.80,60.76,59.51,60.28,44540000,47.47
2006-02-15,60.38,60.38,59.03,59.22,38417700,46.63
2006-02-14,59.90,60.19,59.51,60.19,47834700,47.39
2006-02-13,59.99,60.57,59.90,60.28,26891100,47.47
2006-02-10,60.86,60.96,59.90,60.47,38866100,47.62
2006-02-09,61.83,62.02,60.47,60.86,38267900,47.93
2006-02-08,62.79,62.79,60.86,60.96,36110300,48.00
2006-02-07,61.83,63.08,61.83,62.79,41637500,49.45
2006-02-06,60.86,64.24,59.51,64.24,54313800,50.59
2006-02-03,61.83,62.31,60.19,61.25,81935200,48.23
2006-02-02,61.34,61.34,61.34,61.34,000,48.31
2006-02-01,61.34,61.34,61.34,61.34,000,48.31
2006-01-31,61.34,61.34,61.34,61.34,000,48.31
2006-01-30,61.34,61.34,61.34,61.34,000,48.31
2006-01-27,61.34,61.34,61.34,61.34,000,48.31
2006-01-26,61.34,61.34,61.34,61.34,000,48.31
2006-01-25,60.86,61.34,60.19,61.34,41317100,48.31
2006-01-24,59.70,60.47,59.61,59.80,40121800,47.09
2006-01-23,59.51,60.09,59.32,59.70,28350600,47.01
2006-01-20,60.86,60.86,59.99,60.38,36558700,47.55
2006-01-19,59.70,60.96,59.22,59.90,53859100,47.16
2006-01-18,59.90,60.57,59.32,59.51,82185900,46.86
2006-01-17,61.92,63.08,61.92,62.41,39087700,49.14
2006-01-16,61.63,62.12,61.34,61.73,37271300,48.61
2006-01-13,62.60,62.79,61.63,62.31,38249200,49.07
2006-01-12,64.24,64.24,62.89,63.28,48021900,49.83
2006-01-11,63.76,63.76,61.92,63.57,69590800,50.06
2006-01-10,65.69,65.69,63.95,64.44,45875800,50.74
2006-01-09,63.86,66.08,63.86,65.79,78231600,51.81
2006-01-06,62.60,63.28,62.50,63.28,68586900,49.83
2006-01-05,61.25,61.83,60.47,61.83,44268500,48.69
2006-01-04,60.96,61.25,59.90,61.25,54984800,48.23
2006-01-03,58.93,60.76,58.45,60.76,70967100,47.85
2006-01-02,59.70,59.70,57.96,58.93,30213800,46.40
2005-12-30,60.76,60.86,60.19,60.38,29011200,47.55
2005-12-29,61.34,61.34,60.47,60.86,55412300,47.93
2005-12-28,60.47,61.34,60.47,61.34,20470200,48.31
2005-12-27,61.63,62.12,61.05,61.63,21265000,48.53
2005-12-26,61.83,61.83,60.47,61.63,12183100,48.53
2005-12-23,60.67,61.73,60.28,61.73,35518400,48.61
2005-12-22,61.34,61.34,59.99,60.19,20209100,47.39
2005-12-21,60.28,60.86,59.99,60.86,33000800,47.93
2005-12-20,59.90,60.19,59.61,60.19,26416700,47.39
2005-12-19,60.09,60.38,59.70,60.38,36604500,47.55
2005-12-16,58.93,60.19,58.93,59.90,42844300,47.16
2005-12-15,58.93,58.93,58.35,58.83,31987600,46.33
2005-12-14,59.51,59.51,58.64,59.03,47254200,46.48
2005-12-13,59.12,59.90,58.54,59.90,44702300,47.16
2005-12-12,58.74,59.32,58.06,59.12,32107200,46.56
2005-12-09,59.03,59.12,58.25,58.74,41031000,46.25
2005-12-08,60.38,60.38,58.93,59.61,37634400,46.94
2005-12-07,60.38,61.34,59.80,60.38,43164700,47.55
2005-12-06,58.35,60.57,58.35,60.38,58732000,47.55
2005-12-05,58.93,59.90,58.25,59.90,46263800,47.16
2005-12-02,58.16,58.74,58.06,58.54,72696700,46.10
2005-12-01,57.48,57.96,57.29,57.29,56832400,45.11
2005-11-30,56.42,57.77,56.42,57.48,52006400,45.26
2005-11-29,56.22,57.29,55.84,55.84,41094600,43.97
2005-11-28,57.58,57.87,57.29,57.48,29836900,45.26
2005-11-25,57.67,57.67,57.00,57.09,22954500,44.96
2005-11-24,57.67,57.96,57.38,57.67,60929100,45.42
2005-11-23,57.00,58.16,56.80,57.67,99411500,45.42
2005-11-22,55.93,56.03,55.35,56.03,35438600,44.12
2005-11-21,55.55,56.32,55.55,55.93,67337300,44.05
2005-11-18,55.07,55.45,54.97,55.16,52594200,43.44
2005-11-17,54.87,54.87,53.71,54.20,27030000,42.68
2005-11-16,55.07,55.26,53.62,54.87,36817900,43.21
2005-11-15,54.10,55.07,54.10,55.07,56690000,43.36
2005-11-14,54.68,55.26,54.49,55.07,62070800,43.36
2005-11-11,54.10,55.07,54.10,55.07,96051500,43.36
2005-11-10,53.81,54.10,53.52,54.00,69459500,42.52
2005-11-09,52.55,53.52,52.46,53.42,74490500,42.07
2005-11-08,52.55,52.65,52.07,52.65,42767500,41.46
2005-11-07,52.36,52.55,51.97,52.55,42657700,41.38
2005-11-04,52.17,52.55,52.07,52.36,61518400,41.23
2005-11-03,51.49,51.78,51.39,51.68,50360200,40.70
2005-11-02,50.52,51.01,50.33,50.91,38512200,40.09
2005-11-01,50.72,50.72,50.04,50.04,27355800,39.41
2005-10-31,49.94,50.72,49.46,50.23,63538300,39.56
2005-10-28,48.40,49.94,48.40,48.69,63842600,38.34
2005-10-27,48.30,48.88,47.82,47.92,34608400,37.73
2005-10-26,49.08,49.75,48.69,49.08,28815700,38.64
2005-10-25,49.75,49.85,49.08,49.08,37381100,38.64
2005-10-24,48.21,48.98,48.11,48.59,42959900,38.26
2005-10-21,47.05,48.06,47.05,47.53,32610700,37.43
2005-10-20,47.92,48.79,47.34,48.59,53087300,38.26
2005-10-19,48.40,48.40,47.87,47.87,57877200,37.69
2005-10-18,48.79,49.66,48.69,48.79,34899200,38.42
2005-10-17,49.37,49.46,48.40,48.40,36970600,38.11
2005-10-14,49.94,50.14,49.27,49.37,40073100,38.87
2005-10-13,49.75,49.85,49.46,49.66,36102700,39.10
2005-10-12,50.62,50.62,49.94,50.04,49733700,39.41
2005-10-11,51.88,51.88,50.91,51.10,34296700,40.24
2005-10-10,52.07,52.07,52.07,52.07,000,41.00
2005-10-07,51.59,52.36,51.59,52.07,38969800,41.00
2005-10-06,51.97,52.07,51.68,51.88,31576200,40.85
2005-10-05,52.17,52.94,52.17,52.36,65060900,41.23
2005-10-04,51.20,52.17,51.20,52.17,61612500,41.08
2005-10-03,51.59,51.59,50.91,51.01,36908900,40.17
2005-09-30,50.72,51.49,50.62,51.49,52378400,40.55
2005-09-29,49.46,50.43,49.27,50.33,49982200,39.63
2005-09-28,49.56,49.94,48.88,49.46,35181800,38.95
2005-09-27,49.37,49.94,49.17,49.75,38599800,39.18
2005-09-26,49.75,50.14,48.79,49.27,39939100,38.80
2005-09-23,49.85,50.23,49.17,49.66,36816300,39.10
2005-09-22,51.01,51.10,50.14,50.33,63607600,39.63
2005-09-21,51.78,51.78,51.30,51.78,16865800,40.77
2005-09-20,51.01,52.17,50.72,51.78,46666600,40.77
2005-09-19,50.81,51.68,50.52,51.39,37110600,40.47
2005-09-16,52.07,52.26,50.81,50.81,46528700,40.01
2005-09-15,51.97,52.17,51.49,52.07,34466500,41.00
2005-09-14,51.68,52.07,51.59,52.07,45268000,41.00
2005-09-13,50.91,51.78,50.91,51.68,77039600,40.70
2005-09-12,50.72,51.20,50.52,50.91,46269200,40.09
2005-09-09,50.33,50.62,49.75,49.85,27168800,39.25
2005-09-08,50.23,50.62,50.04,50.14,21917600,39.48
2005-09-07,50.33,50.52,50.14,50.23,15591400,39.56
2005-09-06,50.72,50.91,50.33,50.43,18983200,39.71
2005-09-05,50.62,50.81,50.33,50.33,23415700,39.63
2005-09-02,51.20,51.39,50.52,50.81,57744500,40.01
2005-09-01,52.17,52.17,52.17,52.17,000,41.08
2005-08-31,49.37,52.17,49.37,52.17,58038400,41.08
2005-08-30,50.14,50.14,49.37,49.37,45822600,38.87
2005-08-29,50.52,50.72,49.37,49.56,37077900,39.03
2005-08-26,50.04,51.39,49.94,51.01,36091400,40.17
2005-08-25,49.46,50.33,49.37,50.04,22411300,39.41
2005-08-24,50.04,50.04,49.56,49.75,26428700,39.18
2005-08-23,50.23,50.62,50.14,50.23,27687700,39.56
2005-08-22,50.14,50.43,49.94,50.23,20955300,39.56
2005-08-19,50.04,50.04,49.37,49.85,41230000,39.25
2005-08-18,50.91,51.20,50.23,50.23,37019600,39.56
2005-08-17,50.72,51.20,50.52,50.91,38524300,40.09
2005-08-16,51.59,51.59,50.81,51.20,30003300,40.32
2005-08-15,51.49,51.59,50.23,51.20,49536100,40.32
2005-08-12,51.88,52.46,51.68,51.78,37013100,40.77
2005-08-11,51.20,51.78,51.10,51.78,32540200,40.77
2005-08-10,51.59,51.97,50.81,51.01,47341700,40.17
2005-08-09,51.39,51.78,51.01,51.20,58363800,40.32
2005-08-08,51.78,52.07,51.49,51.59,67944800,40.62
2005-08-05,52.84,52.84,52.84,52.84,000,41.61
2005-08-04,54.00,54.00,52.84,52.84,34954700,41.61
2005-08-03,53.62,54.20,53.23,54.00,57412600,42.52
2005-08-02,52.07,53.04,51.78,53.04,43313300,41.76
2005-08-01,51.39,52.07,51.30,51.49,17837300,40.55
2005-07-29,52.17,52.65,51.39,51.39,40307400,40.47
2005-07-28,51.39,52.07,51.01,52.07,73531400,41.00
2005-07-27,52.17,52.84,51.20,51.30,117522500,40.39
2005-07-26,54.10,55.07,53.71,53.71,64232500,42.30
2005-07-25,54.58,54.58,54.10,54.20,23646700,42.68
2005-07-22,54.49,54.97,53.71,54.97,42051900,43.29
2005-07-21,53.81,55.45,53.81,54.49,60963100,42.90
2005-07-20,54.39,55.35,54.29,54.49,62938800,42.90
2005-07-19,54.49,54.68,54.10,54.29,30044100,42.75
2005-07-18,54.68,54.68,54.68,54.68,000,43.06
2005-07-15,55.16,55.26,54.58,54.68,26156000,43.06
2005-07-14,55.07,55.16,54.29,55.07,29141100,43.36
2005-07-13,55.07,55.35,54.68,54.87,45738300,43.21
2005-07-12,55.07,55.84,55.07,55.16,73163700,43.44
2005-07-11,52.65,54.87,52.65,54.87,104462900,43.21
2005-07-08,52.36,52.46,51.88,51.97,70082900,40.93
2005-07-07,52.75,52.94,51.68,52.75,58264100,41.54
2005-07-06,52.75,52.94,52.36,52.75,51295000,41.54
2005-07-05,53.23,53.23,52.55,52.55,19752700,41.38
2005-07-04,53.52,54.00,53.13,53.23,18765000,41.92
2005-07-01,53.23,53.81,52.65,53.81,19631500,42.37
2005-06-30,53.62,53.81,52.94,53.23,40665800,41.92
2005-06-29,54.97,54.97,52.94,53.04,114656100,41.76
2005-06-28,54.39,54.58,53.91,54.49,31391200,42.90
2005-06-27,54.29,54.58,53.71,54.58,31807000,42.98
2005-06-24,55.07,55.16,54.49,54.68,35931200,43.06
2005-06-23,55.35,55.55,55.07,55.26,47491400,43.51
2005-06-22,54.10,55.26,54.10,54.97,39934200,43.29
2005-06-21,54.97,54.97,53.91,53.91,28274500,42.45
2005-06-20,54.87,55.07,54.29,54.97,42075900,43.29
2005-06-17,54.10,55.55,54.00,54.87,51522400,43.21
2005-06-16,53.52,54.10,53.13,54.00,47571300,42.52
2005-06-15,52.65,53.13,52.55,53.13,43352700,41.84
2005-06-14,52.84,53.13,52.55,52.65,43170500,41.46
2005-06-13,52.17,52.94,51.68,52.65,66795500,41.46
2005-06-10,53.64,53.82,53.18,53.46,96255900,38.58
2005-06-09,53.82,53.82,52.72,53.36,51896400,38.52
2005-06-08,53.09,53.82,53.09,53.55,77764300,38.65
2005-06-07,53.36,53.36,52.63,52.90,69043600,38.18
2005-06-06,52.90,53.46,52.72,53.46,54783800,38.58
2005-06-03,52.54,53.18,52.35,53.09,59517600,38.32
2005-06-02,51.89,52.44,51.89,52.35,61511900,37.79
2005-06-01,51.80,52.17,51.34,51.43,52968000,37.12
2005-05-31,52.08,52.54,51.71,52.35,72199100,37.79
2005-05-30,51.98,52.17,51.71,52.17,26501700,37.65
2005-05-27,51.62,52.35,51.62,52.26,40888300,37.72
2005-05-26,51.34,51.62,50.88,51.52,41249200,37.19
2005-05-25,51.89,52.35,51.15,51.34,52216700,37.05
2005-05-24,50.79,52.17,50.69,51.89,53470700,37.45
2005-05-23,51.80,51.80,50.51,50.79,24516800,36.66
2005-05-20,51.52,52.17,51.52,51.98,45032400,37.52
2005-05-19,51.06,51.98,51.06,51.89,102044500,37.45
2005-05-18,49.96,50.60,49.77,50.51,38523100,36.46
2005-05-17,50.42,50.60,49.87,49.96,31337400,36.06
2005-05-16,50.60,50.69,50.14,50.42,33255400,36.39
2005-05-13,49.96,50.79,49.87,50.42,59326200,36.39
2005-05-12,49.50,50.14,49.41,50.14,51980700,36.19
2005-05-11,49.22,49.50,48.58,49.31,48651800,35.59
2005-05-10,50.33,50.60,49.87,50.33,38413100,36.32
2005-05-09,50.23,50.33,49.59,50.33,47546000,36.32
2005-05-06,49.59,50.33,49.41,50.23,53129700,36.26
2005-05-05,48.85,50.05,48.85,49.59,63236500,35.79
2005-05-04,48.12,48.76,48.12,48.30,28580200,34.86
2005-05-03,48.03,48.85,48.03,48.12,44183700,34.73
2005-05-02,47.75,47.75,47.75,47.75,000,34.46
2005-04-29,48.03,48.03,47.57,47.75,31145700,34.46
2005-04-28,47.84,48.76,47.38,48.76,46096400,35.20
2005-04-27,47.93,48.03,47.20,48.03,59743400,34.66
2005-04-26,46.00,47.66,45.96,47.47,56368100,34.27
2005-04-25,45.63,45.91,45.40,45.82,23867500,33.07
2005-04-22,46.09,46.28,45.63,45.63,43541900,32.94
